login_id,operator_id,machine_id,execution_id,work_order_id,shift,login_time,logout_time,login_status
LOGIN-00000297,OP-0005,HVT-L1-S70,EXEC-000297,WO-20260118-000297,ShiftType.MORNING,2026-01-18 13:37:00,2026-01-18 14:17:00,LOGIN_SUCCESS
LOGIN-00000298,OP-0012,ASM-L5-S20,EXEC-000298,WO-20260119-000298,ShiftType.MORNING,2026-01-19 06:42:00,2026-01-19 07:17:00,LOGIN_SUCCESS
LOGIN-00000299,OP-0024,VIS-L2-S50,EXEC-000299,WO-20260119-000299,ShiftType.MORNING,2026-01-19 07:01:00,2026-01-19 07:40:00,LOGIN_SUCCESS
LOGIN-00000300,OP-0046,MOT-L5-S60,EXEC-000300,WO-20260119-000300,ShiftType.MORNING,2026-01-19 07:21:00,2026-01-19 07:58:00,LOGIN_SUCCESS
LOGIN-00000301,OP-0063,MOT-L5-S60,EXEC-000301,WO-20260119-000301,ShiftType.MORNING,2026-01-19 07:36:00,2026-01-19 08:17:00,LOGIN_SUCCESS
LOGIN-00000302,OP-0036,PF-L3-S10,EXEC-000302,WO-20260119-000302,ShiftType.MORNING,2026-01-19 08:03:00,2026-01-19 08:36:00,LOGIN_SUCCESS
LOGIN-00000303,OP-0028,GBA-L3-S40,EXEC-000303,WO-20260119-000303,ShiftType.MORNING,2026-01-19 08:16:00,2026-01-19 08:58:00,LOGIN_SUCCESS
LOGIN-00000304,OP-0036,ASM-L5-S20,EXEC-000304,WO-20260119-000304,ShiftType.MORNING,2026-01-19 08:42:00,2026-01-19 09:16:00,LOGIN_SUCCESS
LOGIN-00000305,OP-0029,PF-L1-S10,EXEC-000305,WO-20260119-000305,ShiftType.MORNING,2026-01-19 08:59:00,2026-01-19 09:39:00,LOGIN_SUCCESS
LOGIN-00000306,OP-0005,VIS-L3-S50,EXEC-000306,WO-20260119-000306,ShiftType.MORNING,2026-01-19 09:22:00,2026-01-19 09:56:00,LOGIN_SUCCESS
LOGIN-00000307,OP-0027,VIS-L1-S50,EXEC-000307,WO-20260119-000307,ShiftType.MORNING,2026-01-19 09:37:00,2026-01-19 10:20:00,LOGIN_SUCCESS
LOGIN-00000308,OP-0007,ASM-L3-S20,EXEC-000308,WO-20260119-000308,ShiftType.MORNING,2026-01-19 09:57:00,2026-01-19 10:37:00,LOGIN_SUCCESS
LOGIN-00000309,OP-0039,HVT-L6-S70,EXEC-000309,WO-20260119-000309,ShiftType.MORNING,2026-01-19 10:18:00,2026-01-19 10:57:00,LOGIN_SUCCESS
LOGIN-00000310,OP-0027,ASM-L2-S20,EXEC-000310,WO-20260119-000310,ShiftType.MORNING,2026-01-19 10:36:00,2026-01-19 11:19:00,LOGIN_SUCCESS
LOGIN-00000311,OP-0007,GBA-L1-S40,EXEC-000311,WO-20260119-000311,ShiftType.MORNING,2026-01-19 11:02:00,2026-01-19 11:37:00,LOGIN_SUCCESS
LOGIN-00000312,OP-0013,DTA-L2-S30,EXEC-000312,WO-20260119-000312,ShiftType.MORNING,2026-01-19 11:17:00,2026-01-19 11:56:00,LOGIN_SUCCESS
LOGIN-00000313,OP-0024,MOT-L5-S60,EXEC-000313,WO-20260119-000313,ShiftType.MORNING,2026-01-19 11:42:00,2026-01-19 12:18:00,LOGIN_SUCCESS
LOGIN-00000314,OP-0014,VIS-L1-S50,EXEC-000314,WO-20260119-000314,ShiftType.MORNING,2026-01-19 12:02:00,2026-01-19 12:37:00,LOGIN_SUCCESS
LOGIN-00000315,OP-0057,ASM-L2-S20,EXEC-000315,WO-20260119-000315,ShiftType.MORNING,2026-01-19 12:17:00,2026-01-19 12:58:00,LOGIN_SUCCESS
LOGIN-00000316,OP-0067,ASM-L3-S20,EXEC-000316,WO-20260119-000316,ShiftType.MORNING,2026-01-19 12:43:00,2026-01-19 13:16:00,LOGIN_SUCCESS
LOGIN-00000317,OP-0001,ASM-L1-S20,EXEC-000317,WO-20260119-000317,ShiftType.MORNING,2026-01-19 12:57:00,2026-01-19 13:40:00,LOGIN_SUCCESS
LOGIN-00000318,OP-0058,HVT-L5-S70,EXEC-000318,WO-20260119-000318,ShiftType.MORNING,2026-01-19 13:18:00,2026-01-19 13:56:00,LOGIN_SUCCESS
LOGIN-00000319,OP-0004,PF-L6-S10,EXEC-000319,WO-20260119-000319,ShiftType.MORNING,2026-01-19 13:43:00,2026-01-19 14:20:00,LOGIN_SUCCESS
LOGIN-00000320,OP-0011,PF-L2-S10,EXEC-000320,WO-20260119-000320,ShiftType.MORNING,2026-01-19 13:58:00,2026-01-19 14:37:00,LOGIN_SUCCESS
LOGIN-00000321,OP-0042,PLT-L4-S80,EXEC-000321,WO-20260119-000321,ShiftType.MORNING,2026-01-19 14:18:00,2026-01-19 14:59:00,LOGIN_SUCCESS
LOGIN-00000322,OP-0071,HVT-L4-S70,EXEC-000322,WO-20260120-000322,ShiftType.MORNING,2026-01-20 06:39:00,2026-01-20 07:19:00,LOGIN_SUCCESS
LOGIN-00000323,OP-0014,PKG-L6-S90,EXEC-000323,WO-20260120-000323,ShiftType.MORNING,2026-01-20 06:59:00,2026-01-20 07:36:00,LOGIN_SUCCESS
LOGIN-00000324,OP-0007,ASM-L3-S20,EXEC-000324,WO-20260120-000324,ShiftType.MORNING,2026-01-20 07:16:00,2026-01-20 07:57:00,LOGIN_SUCCESS
LOGIN-00000325,OP-0030,MOT-L2-S60,EXEC-000325,WO-20260120-000325,ShiftType.MORNING,2026-01-20 07:39:00,2026-01-20 08:20:00,LOGIN_SUCCESS
LOGIN-00000326,OP-0065,HVT-L6-S70,EXEC-000326,WO-20260120-000326,ShiftType.MORNING,2026-01-20 08:01:00,2026-01-20 08:38:00,LOGIN_SUCCESS
LOGIN-00000327,OP-0012,VIS-L2-S50,EXEC-000327,WO-20260120-000327,ShiftType.MORNING,2026-01-20 08:23:00,2026-01-20 08:58:00,LOGIN_SUCCESS
LOGIN-00000328,OP-0023,HVT-L4-S70,EXEC-000328,WO-20260120-000328,ShiftType.MORNING,2026-01-20 08:38:00,2026-01-20 09:18:00,LOGIN_SUCCESS
LOGIN-00000329,OP-0058,GBA-L1-S40,EXEC-000329,WO-20260120-000329,ShiftType.MORNING,2026-01-20 09:00:00,2026-01-20 09:36:00,LOGIN_SUCCESS
LOGIN-00000330,OP-0013,DTA-L4-S30,EXEC-000330,WO-20260120-000330,ShiftType.MORNING,2026-01-20 09:18:00,2026-01-20 10:00:00,LOGIN_SUCCESS
LOGIN-00000331,OP-0003,VIS-L2-S50,EXEC-000331,WO-20260120-000331,ShiftType.MORNING,2026-01-20 09:42:00,2026-01-20 10:18:00,LOGIN_SUCCESS
LOGIN-00000332,OP-0047,GBA-L5-S40,EXEC-000332,WO-20260120-000332,ShiftType.MORNING,2026-01-20 10:01:00,2026-01-20 10:37:00,LOGIN_SUCCESS
LOGIN-00000333,OP-0027,ASM-L3-S20,EXEC-000333,WO-20260120-000333,ShiftType.MORNING,2026-01-20 10:23:00,2026-01-20 10:58:00,LOGIN_SUCCESS
LOGIN-00000334,OP-0050,ASM-L4-S20,EXEC-000334,WO-20260120-000334,ShiftType.MORNING,2026-01-20 10:38:00,2026-01-20 11:17:00,LOGIN_SUCCESS
LOGIN-00000335,OP-0044,GBA-L1-S40,EXEC-000335,WO-20260120-000335,ShiftType.MORNING,2026-01-20 11:02:00,2026-01-20 11:39:00,LOGIN_SUCCESS
LOGIN-00000336,OP-0016,PF-L2-S10,EXEC-000336,WO-20260120-000336,ShiftType.MORNING,2026-01-20 11:22:00,2026-01-20 12:00:00,LOGIN_SUCCESS
LOGIN-00000337,OP-0036,ASM-L4-S20,EXEC-000337,WO-20260120-000337,ShiftType.MORNING,2026-01-20 11:41:00,2026-01-20 12:17:00,LOGIN_SUCCESS
LOGIN-00000338,OP-0016,DTA-L1-S30,EXEC-000338,WO-20260120-000338,ShiftType.MORNING,2026-01-20 12:03:00,2026-01-20 12:39:00,LOGIN_SUCCESS
LOGIN-00000339,OP-0030,PF-L6-S10,EXEC-000339,WO-20260120-000339,ShiftType.MORNING,2026-01-20 12:21:00,2026-01-20 12:58:00,LOGIN_SUCCESS
LOGIN-00000340,OP-0017,ASM-L2-S20,EXEC-000340,WO-20260120-000340,ShiftType.MORNING,2026-01-20 12:35:00,2026-01-20 13:18:00,LOGIN_SUCCESS
LOGIN-00000341,OP-0041,HVT-L3-S70,EXEC-000341,WO-20260120-000341,ShiftType.MORNING,2026-01-20 13:02:00,2026-01-20 13:39:00,LOGIN_SUCCESS
LOGIN-00000342,OP-0072,MOT-L6-S60,EXEC-000342,WO-20260120-000342,ShiftType.MORNING,2026-01-20 13:20:00,2026-01-20 14:00:00,LOGIN_SUCCESS
LOGIN-00000343,OP-0029,ASM-L1-S20,EXEC-000343,WO-20260121-000343,ShiftType.MORNING,2026-01-21 06:40:00,2026-01-21 07:18:00,LOGIN_SUCCESS
LOGIN-00000344,OP-0018,GBA-L2-S40,EXEC-000344,WO-20260121-000344,ShiftType.MORNING,2026-01-21 06:55:00,2026-01-21 07:39:00,LOGIN_SUCCESS
LOGIN-00000345,OP-0014,DTA-L2-S30,EXEC-000345,WO-20260121-000345,ShiftType.MORNING,2026-01-21 07:19:00,2026-01-21 07:56:00,LOGIN_SUCCESS
LOGIN-00000346,OP-0059,VIS-L6-S50,EXEC-000346,WO-20260121-000346,ShiftType.MORNING,2026-01-21 07:41:00,2026-01-21 08:18:00,LOGIN_SUCCESS
LOGIN-00000347,OP-0006,GBA-L4-S40,EXEC-000347,WO-20260121-000347,ShiftType.MORNING,2026-01-21 07:55:00,2026-01-21 08:36:00,LOGIN_SUCCESS
LOGIN-00000348,OP-0004,DTA-L1-S30,EXEC-000348,WO-20260121-000348,ShiftType.MORNING,2026-01-21 08:19:00,2026-01-21 09:00:00,LOGIN_SUCCESS
LOGIN-00000349,OP-0051,PF-L2-S10,EXEC-000349,WO-20260121-000349,ShiftType.MORNING,2026-01-21 08:42:00,2026-01-21 09:20:00,LOGIN_SUCCESS
LOGIN-00000350,OP-0029,MOT-L6-S60,EXEC-000350,WO-20260121-000350,ShiftType.MORNING,2026-01-21 08:55:00,2026-01-21 09:39:00,LOGIN_SUCCESS
LOGIN-00000351,OP-0022,HVT-L2-S70,EXEC-000351,WO-20260121-000351,ShiftType.MORNING,2026-01-21 09:18:00,2026-01-21 09:58:00,LOGIN_SUCCESS
LOGIN-00000352,OP-0067,VIS-L4-S50,EXEC-000352,WO-20260121-000352,ShiftType.MORNING,2026-01-21 09:36:00,2026-01-21 10:20:00,LOGIN_SUCCESS
LOGIN-00000353,OP-0013,HVT-L1-S70,EXEC-000353,WO-20260121-000353,ShiftType.MORNING,2026-01-21 10:02:00,2026-01-21 10:36:00,LOGIN_SUCCESS
LOGIN-00000354,OP-0062,VIS-L4-S50,EXEC-000354,WO-20260121-000354,ShiftType.MORNING,2026-01-21 10:22:00,2026-01-21 10:59:00,LOGIN_SUCCESS
LOGIN-00000355,OP-0039,DTA-L6-S30,EXEC-000355,WO-20260121-000355,ShiftType.MORNING,2026-01-21 10:41:00,2026-01-21 11:19:00,LOGIN_SUCCESS
LOGIN-00000356,OP-0028,GBA-L4-S40,EXEC-000356,WO-20260121-000356,ShiftType.MORNING,2026-01-21 11:01:00,2026-01-21 11:38:00,LOGIN_SUCCESS
LOGIN-00000357,OP-0028,VIS-L6-S50,EXEC-000357,WO-20260121-000357,ShiftType.MORNING,2026-01-21 11:17:00,2026-01-21 11:56:00,LOGIN_SUCCESS
LOGIN-00000358,OP-0008,DTA-L5-S30,EXEC-000358,WO-20260121-000358,ShiftType.MORNING,2026-01-21 11:38:00,2026-01-21 12:17:00,LOGIN_SUCCESS
LOGIN-00000359,OP-0053,ASM-L4-S20,EXEC-000359,WO-20260121-000359,ShiftType.MORNING,2026-01-21 12:03:00,2026-01-21 12:39:00,LOGIN_SUCCESS
LOGIN-00000360,OP-0011,MOT-L1-S60,EXEC-000360,WO-20260121-000360,ShiftType.MORNING,2026-01-21 12:23:00,2026-01-21 12:56:00,LOGIN_SUCCESS
LOGIN-00000361,OP-0051,DTA-L6-S30,EXEC-000361,WO-20260121-000361,ShiftType.MORNING,2026-01-21 12:35:00,2026-01-21 13:19:00,LOGIN_SUCCESS
LOGIN-00000362,OP-0067,VIS-L2-S50,EXEC-000362,WO-20260121-000362,ShiftType.MORNING,2026-01-21 13:03:00,2026-01-21 13:36:00,LOGIN_SUCCESS
LOGIN-00000363,OP-0038,VIS-L1-S50,EXEC-000363,WO-20260121-000363,ShiftType.MORNING,2026-01-21 13:18:00,2026-01-21 13:56:00,LOGIN_SUCCESS
LOGIN-00000364,OP-0017,PLT-L1-S80,EXEC-000364,WO-20260121-000364,ShiftType.MORNING,2026-01-21 13:42:00,2026-01-21 14:19:00,LOGIN_SUCCESS
LOGIN-00000365,OP-0010,ASM-L4-S20,EXEC-000365,WO-20260121-000365,ShiftType.MORNING,2026-01-21 14:02:00,2026-01-21 14:40:00,LOGIN_SUCCESS
LOGIN-00000366,OP-0058,PKG-L2-S90,EXEC-000366,WO-20260121-000366,ShiftType.MORNING,2026-01-21 14:17:00,2026-01-21 14:58:00,LOGIN_SUCCESS
LOGIN-00000367,OP-0045,HVT-L6-S70,EXEC-000367,WO-20260122-000367,ShiftType.MORNING,2026-01-22 06:39:00,2026-01-22 07:16:00,LOGIN_SUCCESS
LOGIN-00000368,OP-0071,DTA-L4-S30,EXEC-000368,WO-20260122-000368,ShiftType.MORNING,2026-01-22 06:57:00,2026-01-22 07:37:00,LOGIN_SUCCESS
LOGIN-00000369,OP-0047,PF-L2-S10,EXEC-000369,WO-20260122-000369,ShiftType.MORNING,2026-01-22 07:15:00,2026-01-22 07:56:00,LOGIN_SUCCESS
LOGIN-00000370,OP-0027,GBA-L6-S40,EXEC-000370,WO-20260122-000370,ShiftType.MORNING,2026-01-22 07:39:00,2026-01-22 08:20:00,LOGIN_SUCCESS
LOGIN-00000371,OP-0008,GBA-L3-S40,EXEC-000371,WO-20260122-000371,ShiftType.MORNING,2026-01-22 07:59:00,2026-01-22 08:39:00,LOGIN_SUCCESS
LOGIN-00000372,OP-0021,ASM-L1-S20,EXEC-000372,WO-20260122-000372,ShiftType.MORNING,2026-01-22 08:15:00,2026-01-22 08:59:00,LOGIN_SUCCESS
LOGIN-00000373,OP-0038,PF-L6-S10,EXEC-000373,WO-20260122-000373,ShiftType.MORNING,2026-01-22 08:35:00,2026-01-22 09:19:00,LOGIN_SUCCESS
LOGIN-00000374,OP-0050,VIS-L1-S50,EXEC-000374,WO-20260122-000374,ShiftType.MORNING,2026-01-22 08:55:00,2026-01-22 09:38:00,LOGIN_SUCCESS
LOGIN-00000375,OP-0050,DTA-L2-S30,EXEC-000375,WO-20260122-000375,ShiftType.MORNING,2026-01-22 09:22:00,2026-01-22 09:59:00,LOGIN_SUCCESS
LOGIN-00000376,OP-0069,DTA-L1-S30,EXEC-000376,WO-20260122-000376,ShiftType.MORNING,2026-01-22 09:36:00,2026-01-22 10:17:00,LOGIN_SUCCESS
LOGIN-00000377,OP-0001,PLT-L2-S80,EXEC-000377,WO-20260122-000377,ShiftType.MORNING,2026-01-22 09:56:00,2026-01-22 10:38:00,LOGIN_SUCCESS
LOGIN-00000378,OP-0043,HVT-L1-S70,EXEC-000378,WO-20260122-000378,ShiftType.MORNING,2026-01-22 10:16:00,2026-01-22 10:58:00,LOGIN_SUCCESS
LOGIN-00000379,OP-0021,HVT-L4-S70,EXEC-000379,WO-20260122-000379,ShiftType.MORNING,2026-01-22 10:36:00,2026-01-22 11:20:00,LOGIN_SUCCESS
LOGIN-00000380,OP-0066,PKG-L6-S90,EXEC-000380,WO-20260122-000380,ShiftType.MORNING,2026-01-22 11:00:00,2026-01-22 11:37:00,LOGIN_SUCCESS
LOGIN-00000381,OP-0037,PKG-L1-S90,EXEC-000381,WO-20260122-000381,ShiftType.MORNING,2026-01-22 11:21:00,2026-01-22 11:58:00,LOGIN_SUCCESS
LOGIN-00000382,OP-0021,DTA-L6-S30,EXEC-000382,WO-20260122-000382,ShiftType.MORNING,2026-01-22 11:38:00,2026-01-22 12:16:00,LOGIN_SUCCESS
LOGIN-00000383,OP-0045,DTA-L3-S30,EXEC-000383,WO-20260122-000383,ShiftType.MORNING,2026-01-22 11:56:00,2026-01-22 12:40:00,LOGIN_SUCCESS
LOGIN-00000384,OP-0029,PF-L5-S10,EXEC-000384,WO-20260122-000384,ShiftType.MORNING,2026-01-22 12:15:00,2026-01-22 13:00:00,LOGIN_SUCCESS
LOGIN-00000385,OP-0031,PKG-L3-S90,EXEC-000385,WO-20260122-000385,ShiftType.MORNING,2026-01-22 12:37:00,2026-01-22 13:20:00,LOGIN_SUCCESS
LOGIN-00000386,OP-0072,DTA-L2-S30,EXEC-000386,WO-20260122-000386,ShiftType.MORNING,2026-01-22 13:03:00,2026-01-22 13:36:00,LOGIN_SUCCESS
LOGIN-00000387,OP-0055,VIS-L4-S50,EXEC-000387,WO-20260123-000387,ShiftType.MORNING,2026-01-23 06:37:00,2026-01-23 07:17:00,LOGIN_SUCCESS
LOGIN-00000388,OP-0051,VIS-L6-S50,EXEC-000388,WO-20260123-000388,ShiftType.MORNING,2026-01-23 06:58:00,2026-01-23 07:39:00,LOGIN_SUCCESS
LOGIN-00000389,OP-0038,HVT-L2-S70,EXEC-000389,WO-20260123-000389,ShiftType.MORNING,2026-01-23 07:17:00,2026-01-23 07:58:00,LOGIN_SUCCESS
LOGIN-00000390,OP-0034,DTA-L5-S30,EXEC-000390,WO-20260123-000390,ShiftType.MORNING,2026-01-23 07:40:00,2026-01-23 08:18:00,LOGIN_SUCCESS
LOGIN-00000391,OP-0040,HVT-L6-S70,EXEC-000391,WO-20260123-000391,ShiftType.MORNING,2026-01-23 07:59:00,2026-01-23 08:40:00,LOGIN_SUCCESS
LOGIN-00000392,OP-0049,MOT-L3-S60,EXEC-000392,WO-20260123-000392,ShiftType.MORNING,2026-01-23 08:20:00,2026-01-23 08:58:00,LOGIN_SUCCESS
LOGIN-00000393,OP-0029,HVT-L2-S70,EXEC-000393,WO-20260123-000393,ShiftType.MORNING,2026-01-23 08:36:00,2026-01-23 09:18:00,LOGIN_SUCCESS
LOGIN-00000394,OP-0072,PF-L5-S10,EXEC-000394,WO-20260123-000394,ShiftType.MORNING,2026-01-23 09:02:00,2026-01-23 09:40:00,LOGIN_SUCCESS
LOGIN-00000395,OP-0042,VIS-L4-S50,EXEC-000395,WO-20260123-000395,ShiftType.MORNING,2026-01-23 09:18:00,2026-01-23 09:57:00,LOGIN_SUCCESS
LOGIN-00000396,OP-0031,GBA-L5-S40,EXEC-000396,WO-20260123-000396,ShiftType.MORNING,2026-01-23 09:38:00,2026-01-23 10:16:00,LOGIN_SUCCESS
LOGIN-00000397,OP-0054,GBA-L1-S40,EXEC-000397,WO-20260123-000397,ShiftType.MORNING,2026-01-23 10:00:00,2026-01-23 10:38:00,LOGIN_SUCCESS
LOGIN-00000398,OP-0050,DTA-L3-S30,EXEC-000398,WO-20260123-000398,ShiftType.MORNING,2026-01-23 10:22:00,2026-01-23 10:56:00,LOGIN_SUCCESS
LOGIN-00000399,OP-0042,HVT-L3-S70,EXEC-000399,WO-20260123-000399,ShiftType.MORNING,2026-01-23 10:39:00,2026-01-23 11:18:00,LOGIN_SUCCESS
LOGIN-00000400,OP-0024,PKG-L4-S90,EXEC-000400,WO-20260123-000400,ShiftType.MORNING,2026-01-23 10:55:00,2026-01-23 11:39:00,LOGIN_SUCCESS
LOGIN-00000401,OP-0021,DTA-L3-S30,EXEC-000401,WO-20260123-000401,ShiftType.MORNING,2026-01-23 11:19:00,2026-01-23 11:56:00,LOGIN_SUCCESS
LOGIN-00000402,OP-0008,HVT-L5-S70,EXEC-000402,WO-20260123-000402,ShiftType.MORNING,2026-01-23 11:43:00,2026-01-23 12:20:00,LOGIN_SUCCESS
LOGIN-00000403,OP-0014,GBA-L3-S40,EXEC-000403,WO-20260123-000403,ShiftType.MORNING,2026-01-23 12:02:00,2026-01-23 12:36:00,LOGIN_SUCCESS
LOGIN-00000404,OP-0044,HVT-L2-S70,EXEC-000404,WO-20260123-000404,ShiftType.MORNING,2026-01-23 12:22:00,2026-01-23 12:59:00,LOGIN_SUCCESS
LOGIN-00000405,OP-0016,VIS-L3-S50,EXEC-000405,WO-20260124-000405,ShiftType.MORNING,2026-01-24 06:35:00,2026-01-24 07:18:00,LOGIN_SUCCESS
LOGIN-00000406,OP-0029,MOT-L4-S60,EXEC-000406,WO-20260124-000406,ShiftType.MORNING,2026-01-24 07:01:00,2026-01-24 07:36:00,LOGIN_SUCCESS
LOGIN-00000407,OP-0013,ASM-L5-S20,EXEC-000407,WO-20260124-000407,ShiftType.MORNING,2026-01-24 07:16:00,2026-01-24 07:56:00,LOGIN_SUCCESS
LOGIN-00000408,OP-0050,DTA-L1-S30,EXEC-000408,WO-20260124-000408,ShiftType.MORNING,2026-01-24 07:40:00,2026-01-24 08:16:00,LOGIN_SUCCESS
LOGIN-00000409,OP-0067,DTA-L2-S30,EXEC-000409,WO-20260124-000409,ShiftType.MORNING,2026-01-24 07:57:00,2026-01-24 08:38:00,LOGIN_SUCCESS
LOGIN-00000410,OP-0027,VIS-L6-S50,EXEC-000410,WO-20260124-000410,ShiftType.MORNING,2026-01-24 08:18:00,2026-01-24 08:57:00,LOGIN_SUCCESS
LOGIN-00000411,OP-0026,PKG-L6-S90,EXEC-000411,WO-20260124-000411,ShiftType.MORNING,2026-01-24 08:37:00,2026-01-24 09:20:00,LOGIN_SUCCESS
LOGIN-00000412,OP-0004,MOT-L1-S60,EXEC-000412,WO-20260124-000412,ShiftType.MORNING,2026-01-24 08:55:00,2026-01-24 09:37:00,LOGIN_SUCCESS
LOGIN-00000413,OP-0005,DTA-L1-S30,EXEC-000413,WO-20260124-000413,ShiftType.MORNING,2026-01-24 09:20:00,2026-01-24 09:58:00,LOGIN_SUCCESS
LOGIN-00000414,OP-0017,GBA-L6-S40,EXEC-000414,WO-20260124-000414,ShiftType.MORNING,2026-01-24 09:39:00,2026-01-24 10:16:00,LOGIN_SUCCESS
LOGIN-00000415,OP-0034,PLT-L1-S80,EXEC-000415,WO-20260124-000415,ShiftType.MORNING,2026-01-24 09:57:00,2026-01-24 10:38:00,LOGIN_SUCCESS
LOGIN-00000416,OP-0009,MOT-L2-S60,EXEC-000416,WO-20260124-000416,ShiftType.MORNING,2026-01-24 10:15:00,2026-01-24 10:57:00,LOGIN_SUCCESS
LOGIN-00000417,OP-0046,PF-L1-S10,EXEC-000417,WO-20260124-000417,ShiftType.MORNING,2026-01-24 10:43:00,2026-01-24 11:16:00,LOGIN_SUCCESS
LOGIN-00000418,OP-0047,PF-L5-S10,EXEC-000418,WO-20260124-000418,ShiftType.MORNING,2026-01-24 11:01:00,2026-01-24 11:40:00,LOGIN_SUCCESS
LOGIN-00000419,OP-0026,ASM-L2-S20,EXEC-000419,WO-20260124-000419,ShiftType.MORNING,2026-01-24 11:17:00,2026-01-24 12:00:00,LOGIN_SUCCESS
LOGIN-00000420,OP-0049,PKG-L4-S90,EXEC-000420,WO-20260124-000420,ShiftType.MORNING,2026-01-24 11:41:00,2026-01-24 12:16:00,LOGIN_SUCCESS
LOGIN-00000421,OP-0032,GBA-L6-S40,EXEC-000421,WO-20260124-000421,ShiftType.MORNING,2026-01-24 11:55:00,2026-01-24 12:36:00,LOGIN_SUCCESS
LOGIN-00000422,OP-0043,MOT-L6-S60,EXEC-000422,WO-20260124-000422,ShiftType.MORNING,2026-01-24 12:23:00,2026-01-24 13:00:00,LOGIN_SUCCESS
LOGIN-00000423,OP-0037,GBA-L4-S40,EXEC-000423,WO-20260124-000423,ShiftType.MORNING,2026-01-24 12:36:00,2026-01-24 13:19:00,LOGIN_SUCCESS
LOGIN-00000424,OP-0067,HVT-L2-S70,EXEC-000424,WO-20260124-000424,ShiftType.MORNING,2026-01-24 13:02:00,2026-01-24 13:39:00,LOGIN_SUCCESS
LOGIN-00000425,OP-0051,VIS-L5-S50,EXEC-000425,WO-20260125-000425,ShiftType.MORNING,2026-01-25 06:39:00,2026-01-25 07:16:00,LOGIN_SUCCESS
LOGIN-00000426,OP-0043,ASM-L4-S20,EXEC-000426,WO-20260125-000426,ShiftType.MORNING,2026-01-25 06:58:00,2026-01-25 07:38:00,LOGIN_SUCCESS
LOGIN-00000427,OP-0034,PF-L1-S10,EXEC-000427,WO-20260125-000427,ShiftType.MORNING,2026-01-25 07:16:00,2026-01-25 07:56:00,LOGIN_SUCCESS
LOGIN-00000428,OP-0034,GBA-L1-S40,EXEC-000428,WO-20260125-000428,ShiftType.MORNING,2026-01-25 07:35:00,2026-01-25 08:16:00,LOGIN_SUCCESS
LOGIN-00000429,OP-0011,GBA-L4-S40,EXEC-000429,WO-20260125-000429,ShiftType.MORNING,2026-01-25 07:55:00,2026-01-25 08:38:00,LOGIN_SUCCESS
LOGIN-00000430,OP-0070,PLT-L2-S80,EXEC-000430,WO-20260125-000430,ShiftType.MORNING,2026-01-25 08:23:00,2026-01-25 09:00:00,LOGIN_SUCCESS
LOGIN-00000431,OP-0015,PF-L4-S10,EXEC-000431,WO-20260125-000431,ShiftType.MORNING,2026-01-25 08:36:00,2026-01-25 09:16:00,LOGIN_SUCCESS
LOGIN-00000432,OP-0042,VIS-L6-S50,EXEC-000432,WO-20260125-000432,ShiftType.MORNING,2026-01-25 09:01:00,2026-01-25 09:38:00,LOGIN_SUCCESS
LOGIN-00000433,OP-0069,HVT-L1-S70,EXEC-000433,WO-20260125-000433,ShiftType.MORNING,2026-01-25 09:23:00,2026-01-25 09:56:00,LOGIN_SUCCESS
LOGIN-00000434,OP-0060,VIS-L3-S50,EXEC-000434,WO-20260125-000434,ShiftType.MORNING,2026-01-25 09:36:00,2026-01-25 10:18:00,LOGIN_SUCCESS
LOGIN-00000435,OP-0050,PKG-L6-S90,EXEC-000435,WO-20260125-000435,ShiftType.MORNING,2026-01-25 09:55:00,2026-01-25 10:38:00,LOGIN_SUCCESS
LOGIN-00000436,OP-0067,DTA-L1-S30,EXEC-000436,WO-20260125-000436,ShiftType.MORNING,2026-01-25 10:15:00,2026-01-25 10:59:00,LOGIN_SUCCESS
LOGIN-00000437,OP-0020,DTA-L6-S30,EXEC-000437,WO-20260125-000437,ShiftType.MORNING,2026-01-25 10:39:00,2026-01-25 11:19:00,LOGIN_SUCCESS
LOGIN-00000438,OP-0058,DTA-L1-S30,EXEC-000438,WO-20260125-000438,ShiftType.MORNING,2026-01-25 10:56:00,2026-01-25 11:39:00,LOGIN_SUCCESS
LOGIN-00000439,OP-0001,HVT-L5-S70,EXEC-000439,WO-20260125-000439,ShiftType.MORNING,2026-01-25 11:16:00,2026-01-25 11:58:00,LOGIN_SUCCESS
LOGIN-00000440,OP-0070,VIS-L4-S50,EXEC-000440,WO-20260125-000440,ShiftType.MORNING,2026-01-25 11:37:00,2026-01-25 12:17:00,LOGIN_SUCCESS
LOGIN-00000441,OP-0070,PF-L5-S10,EXEC-000441,WO-20260125-000441,ShiftType.MORNING,2026-01-25 12:03:00,2026-01-25 12:38:00,LOGIN_SUCCESS
LOGIN-00000442,OP-0029,PLT-L4-S80,EXEC-000442,WO-20260125-000442,ShiftType.MORNING,2026-01-25 12:18:00,2026-01-25 13:00:00,LOGIN_SUCCESS
LOGIN-00000443,OP-0019,PLT-L5-S80,EXEC-000443,WO-20260125-000443,ShiftType.MORNING,2026-01-25 12:35:00,2026-01-25 13:17:00,LOGIN_SUCCESS
LOGIN-00000444,OP-0057,PLT-L3-S80,EXEC-000444,WO-20260125-000444,ShiftType.MORNING,2026-01-25 12:57:00,2026-01-25 13:36:00,LOGIN_SUCCESS
