serial_number,execution_id,work_order_id,sap_order_number,product_code,product_name,production_line,manufacturing_date,status
SN-00000920,EXEC-000331,WO-20260120-000331,5000000331,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-01,2026-01-20 09:45:00,IN_PRODUCTION
SN-00000921,EXEC-000331,WO-20260120-000331,5000000331,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-01,2026-01-20 09:45:00,IN_PRODUCTION
SN-00000922,EXEC-000332,WO-20260120-000332,5000000332,GIS-245-4000,GIS Bay 245 kV / 4000 A,LINE-02,2026-01-20 10:05:00,IN_PRODUCTION
SN-00000923,EXEC-000332,WO-20260120-000332,5000000332,GIS-245-4000,GIS Bay 245 kV / 4000 A,LINE-02,2026-01-20 10:05:00,IN_PRODUCTION
SN-00000924,EXEC-000333,WO-20260120-000333,5000000333,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-03,2026-01-20 10:25:00,IN_PRODUCTION
SN-00000925,EXEC-000333,WO-20260120-000333,5000000333,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-03,2026-01-20 10:25:00,IN_PRODUCTION
SN-00000926,EXEC-000333,WO-20260120-000333,5000000333,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-03,2026-01-20 10:25:00,IN_PRODUCTION
SN-00000927,EXEC-000333,WO-20260120-000333,5000000333,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-03,2026-01-20 10:25:00,IN_PRODUCTION
SN-00000928,EXEC-000334,WO-20260120-000334,5000000334,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-04,2026-01-20 10:45:00,IN_PRODUCTION
SN-00000929,EXEC-000334,WO-20260120-000334,5000000334,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-04,2026-01-20 10:45:00,IN_PRODUCTION
SN-00000930,EXEC-000334,WO-20260120-000334,5000000334,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-04,2026-01-20 10:45:00,IN_PRODUCTION
SN-00000931,EXEC-000334,WO-20260120-000334,5000000334,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-04,2026-01-20 10:45:00,IN_PRODUCTION
SN-00000932,EXEC-000335,WO-20260120-000335,5000000335,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-05,2026-01-20 11:05:00,IN_PRODUCTION
SN-00000933,EXEC-000335,WO-20260120-000335,5000000335,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-05,2026-01-20 11:05:00,IN_PRODUCTION
SN-00000934,EXEC-000335,WO-20260120-000335,5000000335,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-05,2026-01-20 11:05:00,IN_PRODUCTION
SN-00000935,EXEC-000336,WO-20260120-000336,5000000336,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-06,2026-01-20 11:25:00,IN_PRODUCTION
SN-00000936,EXEC-000336,WO-20260120-000336,5000000336,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-06,2026-01-20 11:25:00,IN_PRODUCTION
SN-00000937,EXEC-000336,WO-20260120-000336,5000000336,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-06,2026-01-20 11:25:00,IN_PRODUCTION
SN-00000938,EXEC-000337,WO-20260120-000337,5000000337,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-01,2026-01-20 11:45:00,IN_PRODUCTION
SN-00000939,EXEC-000337,WO-20260120-000337,5000000337,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-01,2026-01-20 11:45:00,IN_PRODUCTION
SN-00000940,EXEC-000338,WO-20260120-000338,5000000338,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-02,2026-01-20 12:05:00,IN_PRODUCTION
SN-00000941,EXEC-000338,WO-20260120-000338,5000000338,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-02,2026-01-20 12:05:00,IN_PRODUCTION
SN-00000942,EXEC-000338,WO-20260120-000338,5000000338,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-02,2026-01-20 12:05:00,IN_PRODUCTION
SN-00000943,EXEC-000338,WO-20260120-000338,5000000338,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-02,2026-01-20 12:05:00,IN_PRODUCTION
SN-00000944,EXEC-000339,WO-20260120-000339,5000000339,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-03,2026-01-20 12:25:00,IN_PRODUCTION
SN-00000945,EXEC-000339,WO-20260120-000339,5000000339,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-03,2026-01-20 12:25:00,IN_PRODUCTION
SN-00000946,EXEC-000339,WO-20260120-000339,5000000339,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-03,2026-01-20 12:25:00,IN_PRODUCTION
SN-00000947,EXEC-000339,WO-20260120-000339,5000000339,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-03,2026-01-20 12:25:00,IN_PRODUCTION
SN-00000948,EXEC-000340,WO-20260120-000340,5000000340,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-04,2026-01-20 12:45:00,IN_PRODUCTION
SN-00000949,EXEC-000340,WO-20260120-000340,5000000340,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-04,2026-01-20 12:45:00,IN_PRODUCTION
SN-00000950,EXEC-000341,WO-20260120-000341,5000000341,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-05,2026-01-20 13:05:00,IN_PRODUCTION
SN-00000951,EXEC-000341,WO-20260120-000341,5000000341,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-05,2026-01-20 13:05:00,IN_PRODUCTION
SN-00000952,EXEC-000341,WO-20260120-000341,5000000341,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-05,2026-01-20 13:05:00,IN_PRODUCTION
SN-00000953,EXEC-000342,WO-20260120-000342,5000000342,GIS-420-4000,GIS Bay 420 kV / 4000 A,LINE-06,2026-01-20 13:25:00,IN_PRODUCTION
SN-00000954,EXEC-000343,WO-20260121-000343,5000000343,GIS-420-5000,GIS Bay 420 kV / 5000 A,LINE-01,2026-01-21 06:45:00,IN_PRODUCTION
SN-00000955,EXEC-000343,WO-20260121-000343,5000000343,GIS-420-5000,GIS Bay 420 kV / 5000 A,LINE-01,2026-01-21 06:45:00,IN_PRODUCTION
SN-00000956,EXEC-000344,WO-20260121-000344,5000000344,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-02,2026-01-21 07:05:00,IN_PRODUCTION
SN-00000957,EXEC-000344,WO-20260121-000344,5000000344,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-02,2026-01-21 07:05:00,IN_PRODUCTION
SN-00000958,EXEC-000345,WO-20260121-000345,5000000345,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-03,2026-01-21 07:25:00,IN_PRODUCTION
SN-00000959,EXEC-000345,WO-20260121-000345,5000000345,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-03,2026-01-21 07:25:00,IN_PRODUCTION
SN-00000960,EXEC-000345,WO-20260121-000345,5000000345,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-03,2026-01-21 07:25:00,IN_PRODUCTION
SN-00000961,EXEC-000346,WO-20260121-000346,5000000346,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-04,2026-01-21 07:45:00,IN_PRODUCTION
SN-00000962,EXEC-000346,WO-20260121-000346,5000000346,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-04,2026-01-21 07:45:00,IN_PRODUCTION
SN-00000963,EXEC-000347,WO-20260121-000347,5000000347,GIS-245-4000,GIS Bay 245 kV / 4000 A,LINE-05,2026-01-21 08:05:00,IN_PRODUCTION
SN-00000964,EXEC-000347,WO-20260121-000347,5000000347,GIS-245-4000,GIS Bay 245 kV / 4000 A,LINE-05,2026-01-21 08:05:00,IN_PRODUCTION
SN-00000965,EXEC-000348,WO-20260121-000348,5000000348,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-06,2026-01-21 08:25:00,IN_PRODUCTION
SN-00000966,EXEC-000348,WO-20260121-000348,5000000348,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-06,2026-01-21 08:25:00,IN_PRODUCTION
SN-00000967,EXEC-000348,WO-20260121-000348,5000000348,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-06,2026-01-21 08:25:00,IN_PRODUCTION
SN-00000968,EXEC-000349,WO-20260121-000349,5000000349,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-01,2026-01-21 08:45:00,IN_PRODUCTION
SN-00000969,EXEC-000349,WO-20260121-000349,5000000349,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-01,2026-01-21 08:45:00,IN_PRODUCTION
SN-00000970,EXEC-000349,WO-20260121-000349,5000000349,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-01,2026-01-21 08:45:00,IN_PRODUCTION
SN-00000971,EXEC-000349,WO-20260121-000349,5000000349,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-01,2026-01-21 08:45:00,IN_PRODUCTION
SN-00000972,EXEC-000350,WO-20260121-000350,5000000350,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-02,2026-01-21 09:05:00,IN_PRODUCTION
SN-00000973,EXEC-000350,WO-20260121-000350,5000000350,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-02,2026-01-21 09:05:00,IN_PRODUCTION
SN-00000974,EXEC-000350,WO-20260121-000350,5000000350,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-02,2026-01-21 09:05:00,IN_PRODUCTION
SN-00000975,EXEC-000350,WO-20260121-000350,5000000350,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-02,2026-01-21 09:05:00,IN_PRODUCTION
SN-00000976,EXEC-000351,WO-20260121-000351,5000000351,GIS-420-5000,GIS Bay 420 kV / 5000 A,LINE-03,2026-01-21 09:25:00,IN_PRODUCTION
SN-00000977,EXEC-000352,WO-20260121-000352,5000000352,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-04,2026-01-21 09:45:00,IN_PRODUCTION
SN-00000978,EXEC-000352,WO-20260121-000352,5000000352,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-04,2026-01-21 09:45:00,IN_PRODUCTION
SN-00000979,EXEC-000352,WO-20260121-000352,5000000352,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-04,2026-01-21 09:45:00,IN_PRODUCTION
SN-00000980,EXEC-000352,WO-20260121-000352,5000000352,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-04,2026-01-21 09:45:00,IN_PRODUCTION
SN-00000981,EXEC-000353,WO-20260121-000353,5000000353,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-05,2026-01-21 10:05:00,IN_PRODUCTION
SN-00000982,EXEC-000353,WO-20260121-000353,5000000353,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-05,2026-01-21 10:05:00,IN_PRODUCTION
SN-00000983,EXEC-000354,WO-20260121-000354,5000000354,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-06,2026-01-21 10:25:00,IN_PRODUCTION
SN-00000984,EXEC-000354,WO-20260121-000354,5000000354,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-06,2026-01-21 10:25:00,IN_PRODUCTION
SN-00000985,EXEC-000355,WO-20260121-000355,5000000355,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-01,2026-01-21 10:45:00,IN_PRODUCTION
SN-00000986,EXEC-000355,WO-20260121-000355,5000000355,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-01,2026-01-21 10:45:00,IN_PRODUCTION
SN-00000987,EXEC-000355,WO-20260121-000355,5000000355,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-01,2026-01-21 10:45:00,IN_PRODUCTION
SN-00000988,EXEC-000356,WO-20260121-000356,5000000356,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-02,2026-01-21 11:05:00,IN_PRODUCTION
SN-00000989,EXEC-000356,WO-20260121-000356,5000000356,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-02,2026-01-21 11:05:00,IN_PRODUCTION
SN-00000990,EXEC-000356,WO-20260121-000356,5000000356,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-02,2026-01-21 11:05:00,IN_PRODUCTION
SN-00000991,EXEC-000357,WO-20260121-000357,5000000357,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-03,2026-01-21 11:25:00,IN_PRODUCTION
SN-00000992,EXEC-000357,WO-20260121-000357,5000000357,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-03,2026-01-21 11:25:00,IN_PRODUCTION
SN-00000993,EXEC-000358,WO-20260121-000358,5000000358,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-04,2026-01-21 11:45:00,IN_PRODUCTION
SN-00000994,EXEC-000358,WO-20260121-000358,5000000358,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-04,2026-01-21 11:45:00,IN_PRODUCTION
SN-00000995,EXEC-000358,WO-20260121-000358,5000000358,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-04,2026-01-21 11:45:00,IN_PRODUCTION
SN-00000996,EXEC-000359,WO-20260121-000359,5000000359,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-05,2026-01-21 12:05:00,IN_PRODUCTION
SN-00000997,EXEC-000359,WO-20260121-000359,5000000359,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-05,2026-01-21 12:05:00,IN_PRODUCTION
SN-00000998,EXEC-000359,WO-20260121-000359,5000000359,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-05,2026-01-21 12:05:00,IN_PRODUCTION
SN-00000999,EXEC-000360,WO-20260121-000360,5000000360,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-06,2026-01-21 12:25:00,IN_PRODUCTION
SN-00001000,EXEC-000360,WO-20260121-000360,5000000360,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-06,2026-01-21 12:25:00,IN_PRODUCTION
SN-00001001,EXEC-000360,WO-20260121-000360,5000000360,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-06,2026-01-21 12:25:00,IN_PRODUCTION
SN-00001002,EXEC-000360,WO-20260121-000360,5000000360,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-06,2026-01-21 12:25:00,IN_PRODUCTION
SN-00001003,EXEC-000361,WO-20260121-000361,5000000361,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-01,2026-01-21 12:45:00,IN_PRODUCTION
SN-00001004,EXEC-000361,WO-20260121-000361,5000000361,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-01,2026-01-21 12:45:00,IN_PRODUCTION
SN-00001005,EXEC-000361,WO-20260121-000361,5000000361,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-01,2026-01-21 12:45:00,IN_PRODUCTION
SN-00001006,EXEC-000361,WO-20260121-000361,5000000361,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-01,2026-01-21 12:45:00,IN_PRODUCTION
SN-00001007,EXEC-000362,WO-20260121-000362,5000000362,GIS-300-4000,GIS Bay 300 kV / 4000 A,LINE-02,2026-01-21 13:05:00,IN_PRODUCTION
SN-00001008,EXEC-000362,WO-20260121-000362,5000000362,GIS-300-4000,GIS Bay 300 kV / 4000 A,LINE-02,2026-01-21 13:05:00,IN_PRODUCTION
SN-00001009,EXEC-000363,WO-20260121-000363,5000000363,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-03,2026-01-21 13:25:00,IN_PRODUCTION
SN-00001010,EXEC-000363,WO-20260121-000363,5000000363,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-03,2026-01-21 13:25:00,IN_PRODUCTION
SN-00001011,EXEC-000363,WO-20260121-000363,5000000363,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-03,2026-01-21 13:25:00,IN_PRODUCTION
SN-00001012,EXEC-000363,WO-20260121-000363,5000000363,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-03,2026-01-21 13:25:00,IN_PRODUCTION
SN-00001013,EXEC-000363,WO-20260121-000363,5000000363,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-03,2026-01-21 13:25:00,IN_PRODUCTION
SN-00001014,EXEC-000364,WO-20260121-000364,5000000364,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-04,2026-01-21 13:45:00,IN_PRODUCTION
SN-00001015,EXEC-000364,WO-20260121-000364,5000000364,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-04,2026-01-21 13:45:00,IN_PRODUCTION
SN-00001016,EXEC-000365,WO-20260121-000365,5000000365,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-05,2026-01-21 14:05:00,IN_PRODUCTION
SN-00001017,EXEC-000365,WO-20260121-000365,5000000365,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-05,2026-01-21 14:05:00,IN_PRODUCTION
SN-00001018,EXEC-000365,WO-20260121-000365,5000000365,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-05,2026-01-21 14:05:00,IN_PRODUCTION
SN-00001019,EXEC-000365,WO-20260121-000365,5000000365,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-05,2026-01-21 14:05:00,IN_PRODUCTION
SN-00001020,EXEC-000365,WO-20260121-000365,5000000365,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-05,2026-01-21 14:05:00,IN_PRODUCTION
SN-00001021,EXEC-000366,WO-20260121-000366,5000000366,GIS-420-4000,GIS Bay 420 kV / 4000 A,LINE-06,2026-01-21 14:25:00,IN_PRODUCTION
SN-00001022,EXEC-000366,WO-20260121-000366,5000000366,GIS-420-4000,GIS Bay 420 kV / 4000 A,LINE-06,2026-01-21 14:25:00,IN_PRODUCTION
SN-00001023,EXEC-000367,WO-20260122-000367,5000000367,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-01,2026-01-22 06:45:00,IN_PRODUCTION
SN-00001024,EXEC-000367,WO-20260122-000367,5000000367,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-01,2026-01-22 06:45:00,IN_PRODUCTION
SN-00001025,EXEC-000367,WO-20260122-000367,5000000367,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-01,2026-01-22 06:45:00,IN_PRODUCTION
SN-00001026,EXEC-000368,WO-20260122-000368,5000000368,GIS-300-4000,GIS Bay 300 kV / 4000 A,LINE-02,2026-01-22 07:05:00,IN_PRODUCTION
SN-00001027,EXEC-000369,WO-20260122-000369,5000000369,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-03,2026-01-22 07:25:00,IN_PRODUCTION
SN-00001028,EXEC-000369,WO-20260122-000369,5000000369,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-03,2026-01-22 07:25:00,IN_PRODUCTION
SN-00001029,EXEC-000369,WO-20260122-000369,5000000369,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-03,2026-01-22 07:25:00,IN_PRODUCTION
SN-00001030,EXEC-000370,WO-20260122-000370,5000000370,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-04,2026-01-22 07:45:00,IN_PRODUCTION
SN-00001031,EXEC-000370,WO-20260122-000370,5000000370,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-04,2026-01-22 07:45:00,IN_PRODUCTION
SN-00001032,EXEC-000370,WO-20260122-000370,5000000370,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-04,2026-01-22 07:45:00,IN_PRODUCTION
SN-00001033,EXEC-000370,WO-20260122-000370,5000000370,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-04,2026-01-22 07:45:00,IN_PRODUCTION
SN-00001034,EXEC-000371,WO-20260122-000371,5000000371,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-05,2026-01-22 08:05:00,IN_PRODUCTION
SN-00001035,EXEC-000371,WO-20260122-000371,5000000371,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-05,2026-01-22 08:05:00,IN_PRODUCTION
SN-00001036,EXEC-000371,WO-20260122-000371,5000000371,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-05,2026-01-22 08:05:00,IN_PRODUCTION
SN-00001037,EXEC-000371,WO-20260122-000371,5000000371,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-05,2026-01-22 08:05:00,IN_PRODUCTION
SN-00001038,EXEC-000371,WO-20260122-000371,5000000371,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-05,2026-01-22 08:05:00,IN_PRODUCTION
SN-00001039,EXEC-000372,WO-20260122-000372,5000000372,GIS-300-4000,GIS Bay 300 kV / 4000 A,LINE-06,2026-01-22 08:25:00,IN_PRODUCTION
SN-00001040,EXEC-000373,WO-20260122-000373,5000000373,GIS-300-4000,GIS Bay 300 kV / 4000 A,LINE-01,2026-01-22 08:45:00,IN_PRODUCTION
SN-00001041,EXEC-000374,WO-20260122-000374,5000000374,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-02,2026-01-22 09:05:00,IN_PRODUCTION
SN-00001042,EXEC-000374,WO-20260122-000374,5000000374,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-02,2026-01-22 09:05:00,IN_PRODUCTION
SN-00001043,EXEC-000374,WO-20260122-000374,5000000374,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-02,2026-01-22 09:05:00,IN_PRODUCTION
SN-00001044,EXEC-000374,WO-20260122-000374,5000000374,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-02,2026-01-22 09:05:00,IN_PRODUCTION
SN-00001045,EXEC-000374,WO-20260122-000374,5000000374,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-02,2026-01-22 09:05:00,IN_PRODUCTION
SN-00001046,EXEC-000375,WO-20260122-000375,5000000375,GIS-300-4000,GIS Bay 300 kV / 4000 A,LINE-03,2026-01-22 09:25:00,IN_PRODUCTION
SN-00001047,EXEC-000376,WO-20260122-000376,5000000376,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-04,2026-01-22 09:45:00,IN_PRODUCTION
SN-00001048,EXEC-000376,WO-20260122-000376,5000000376,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-04,2026-01-22 09:45:00,IN_PRODUCTION
SN-00001049,EXEC-000377,WO-20260122-000377,5000000377,GIS-300-4000,GIS Bay 300 kV / 4000 A,LINE-05,2026-01-22 10:05:00,IN_PRODUCTION
SN-00001050,EXEC-000378,WO-20260122-000378,5000000378,GIS-245-4000,GIS Bay 245 kV / 4000 A,LINE-06,2026-01-22 10:25:00,IN_PRODUCTION
SN-00001051,EXEC-000379,WO-20260122-000379,5000000379,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-01,2026-01-22 10:45:00,IN_PRODUCTION
SN-00001052,EXEC-000379,WO-20260122-000379,5000000379,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-01,2026-01-22 10:45:00,IN_PRODUCTION
SN-00001053,EXEC-000379,WO-20260122-000379,5000000379,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-01,2026-01-22 10:45:00,IN_PRODUCTION
SN-00001054,EXEC-000379,WO-20260122-000379,5000000379,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-01,2026-01-22 10:45:00,IN_PRODUCTION
SN-00001055,EXEC-000380,WO-20260122-000380,5000000380,GIS-245-4000,GIS Bay 245 kV / 4000 A,LINE-02,2026-01-22 11:05:00,IN_PRODUCTION
SN-00001056,EXEC-000380,WO-20260122-000380,5000000380,GIS-245-4000,GIS Bay 245 kV / 4000 A,LINE-02,2026-01-22 11:05:00,IN_PRODUCTION
SN-00001057,EXEC-000380,WO-20260122-000380,5000000380,GIS-245-4000,GIS Bay 245 kV / 4000 A,LINE-02,2026-01-22 11:05:00,IN_PRODUCTION
SN-00001058,EXEC-000381,WO-20260122-000381,5000000381,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-03,2026-01-22 11:25:00,IN_PRODUCTION
SN-00001059,EXEC-000381,WO-20260122-000381,5000000381,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-03,2026-01-22 11:25:00,IN_PRODUCTION
SN-00001060,EXEC-000381,WO-20260122-000381,5000000381,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-03,2026-01-22 11:25:00,IN_PRODUCTION
SN-00001061,EXEC-000381,WO-20260122-000381,5000000381,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-03,2026-01-22 11:25:00,IN_PRODUCTION
SN-00001062,EXEC-000382,WO-20260122-000382,5000000382,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-04,2026-01-22 11:45:00,IN_PRODUCTION
SN-00001063,EXEC-000382,WO-20260122-000382,5000000382,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-04,2026-01-22 11:45:00,IN_PRODUCTION
SN-00001064,EXEC-000383,WO-20260122-000383,5000000383,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-05,2026-01-22 12:05:00,IN_PRODUCTION
SN-00001065,EXEC-000383,WO-20260122-000383,5000000383,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-05,2026-01-22 12:05:00,IN_PRODUCTION
SN-00001066,EXEC-000383,WO-20260122-000383,5000000383,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-05,2026-01-22 12:05:00,IN_PRODUCTION
SN-00001067,EXEC-000383,WO-20260122-000383,5000000383,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-05,2026-01-22 12:05:00,IN_PRODUCTION
SN-00001068,EXEC-000383,WO-20260122-000383,5000000383,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-05,2026-01-22 12:05:00,IN_PRODUCTION
SN-00001069,EXEC-000384,WO-20260122-000384,5000000384,GIS-245-4000,GIS Bay 245 kV / 4000 A,LINE-06,2026-01-22 12:25:00,IN_PRODUCTION
SN-00001070,EXEC-000384,WO-20260122-000384,5000000384,GIS-245-4000,GIS Bay 245 kV / 4000 A,LINE-06,2026-01-22 12:25:00,IN_PRODUCTION
SN-00001071,EXEC-000384,WO-20260122-000384,5000000384,GIS-245-4000,GIS Bay 245 kV / 4000 A,LINE-06,2026-01-22 12:25:00,IN_PRODUCTION
SN-00001072,EXEC-000385,WO-20260122-000385,5000000385,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-01,2026-01-22 12:45:00,IN_PRODUCTION
SN-00001073,EXEC-000385,WO-20260122-000385,5000000385,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-01,2026-01-22 12:45:00,IN_PRODUCTION
SN-00001074,EXEC-000386,WO-20260122-000386,5000000386,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-02,2026-01-22 13:05:00,IN_PRODUCTION
SN-00001075,EXEC-000386,WO-20260122-000386,5000000386,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-02,2026-01-22 13:05:00,IN_PRODUCTION
SN-00001076,EXEC-000386,WO-20260122-000386,5000000386,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-02,2026-01-22 13:05:00,IN_PRODUCTION
SN-00001077,EXEC-000387,WO-20260123-000387,5000000387,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-03,2026-01-23 06:45:00,IN_PRODUCTION
